player_id,country_code,currency_code,signup_date,acquisition_channel
P-039294,JP,JPY,2024-06-28,email
P-039295,BR,BRL,2025-11-25,storefront_feature
P-039296,JP,JPY,2024-10-05,storefront_feature
P-039297,ES,EUR,2026-04-05,storefront_feature
P-039298,GB,GBP,2025-05-04,creator_program
P-039299,AR,BRL,2025-06-28,paid_social
P-039300,ES,EUR,2026-04-01,organic
P-039301,CA,USD,2024-06-18,organic
P-039302,US,USD,2025-09-27,creator_program
P-039303,BR,BRL,2024-10-12,email
P-039304,CA,USD,2025-12-05,email
P-039305,FR,EUR,2026-06-02,paid_social
P-039306,GB,GBP,2024-11-22,creator_program
P-039307,FR,EUR,2025-04-20,storefront_feature
P-039308,FR,EUR,2026-06-09,storefront_feature
P-039309,AR,BRL,2024-12-22,paid_social
P-039310,ES,EUR,2024-07-18,storefront_feature
P-039311,FR,EUR,2025-03-06,storefront_feature
P-039312,ES,EUR,2026-06-24,storefront_feature
P-039313,CA,USD,2025-01-11,paid_social
P-039314,US,USD,2025-08-04,paid_social
P-039315,US,USD,2024-10-31,storefront_feature
P-039316,AR,BRL,2025-02-12,creator_program
P-039317,GB,GBP,2026-05-11,email
P-039318,GB,GBP,2026-03-09,creator_program
P-039319,BR,BRL,2024-12-19,paid_social
P-039320,FR,EUR,2026-02-25,organic
P-039321,AR,BRL,2024-09-01,storefront_feature
P-039322,US,USD,2026-02-27,email
P-039323,US,USD,2025-07-13,creator_program
P-039324,CA,USD,2026-06-06,organic
P-039325,GB,GBP,2026-02-17,storefront_feature
P-039326,CA,USD,2026-01-21,creator_program
P-039327,US,USD,2024-10-29,organic
P-039328,DE,EUR,2024-06-04,organic
P-039329,FR,EUR,2026-04-08,email
P-039330,US,USD,2026-08-09,creator_program
P-039331,GB,GBP,2024-10-08,organic
P-039332,US,USD,2024-10-12,creator_program
P-039333,US,USD,2025-05-25,creator_program
P-039334,JP,JPY,2024-06-24,storefront_feature
P-039335,DE,EUR,2026-06-24,organic
P-039336,CA,USD,2026-07-10,paid_social
P-039337,GB,GBP,2025-07-29,organic
P-039338,ES,EUR,2024-11-10,creator_program
P-039339,FR,EUR,2025-12-25,organic
P-039340,US,USD,2024-12-12,email
P-039341,US,USD,2024-11-06,storefront_feature
P-039342,CA,USD,2024-11-22,email
P-039343,CA,USD,2026-01-30,creator_program
P-039344,JP,JPY,2025-04-25,organic
P-039345,US,USD,2025-10-02,email
P-039346,BR,BRL,2024-07-05,paid_social
P-039347,CA,USD,2025-12-16,creator_program
P-039348,US,USD,2025-01-17,paid_social
P-039349,US,USD,2024-11-09,paid_social
P-039350,DE,EUR,2024-09-06,organic
P-039351,US,USD,2026-03-24,paid_social
P-039352,US,USD,2024-07-18,storefront_feature
P-039353,CA,USD,2025-06-08,organic
P-039354,DE,EUR,2025-04-08,creator_program
P-039355,US,USD,2024-12-10,organic
P-039356,GB,GBP,2026-04-28,organic
P-039357,US,USD,2025-12-07,organic
P-039358,JP,JPY,2026-03-28,paid_social
P-039359,CA,USD,2024-10-06,email
P-039360,JP,JPY,2026-07-15,storefront_feature
P-039361,US,USD,2025-07-30,paid_social
P-039362,BR,BRL,2026-01-30,organic
P-039363,BR,BRL,2026-08-09,creator_program
P-039364,GB,GBP,2025-08-27,storefront_feature
P-039365,JP,JPY,2024-10-28,email
P-039366,CA,USD,2026-04-11,email
P-039367,AR,BRL,2025-08-25,organic
P-039368,GB,GBP,2025-10-02,email
P-039369,JP,JPY,2025-03-23,email
P-039370,CA,USD,2025-04-07,creator_program
P-039371,US,USD,2026-09-15,organic
P-039372,CA,USD,2026-08-19,email
P-039373,CA,USD,2024-10-04,creator_program
P-039374,JP,JPY,2024-07-25,creator_program
P-039375,CA,USD,2024-11-22,storefront_feature
P-039376,GB,GBP,2026-01-01,creator_program
P-039377,CA,USD,2024-10-27,storefront_feature
P-039378,CA,USD,2025-02-20,organic
P-039379,GB,GBP,2025-01-23,organic
P-039380,AR,BRL,2024-06-24,creator_program
P-039381,ES,EUR,2026-06-14,organic
P-039382,US,USD,2026-03-04,storefront_feature
P-039383,JP,JPY,2025-08-06,organic
P-039384,AR,BRL,2025-01-19,paid_social
P-039385,AR,BRL,2025-10-22,storefront_feature
P-039386,CA,USD,2025-03-09,storefront_feature
P-039387,FR,EUR,2026-08-27,paid_social
P-039388,ES,EUR,2024-06-30,creator_program
P-039389,AR,BRL,2025-02-26,organic
P-039390,AR,BRL,2024-06-10,organic
P-039391,GB,GBP,2024-09-02,storefront_feature
P-039392,BR,BRL,2025-06-25,email
P-039393,BR,BRL,2024-06-29,organic
P-039394,CA,USD,2024-12-04,creator_program
P-039395,BR,BRL,2025-06-14,paid_social
P-039396,AR,BRL,2025-07-16,creator_program
P-039397,AR,BRL,2024-10-14,storefront_feature
P-039398,CA,USD,2026-09-03,email
P-039399,US,USD,2025-04-23,email
P-039400,ES,EUR,2025-03-23,paid_social
P-039401,AR,BRL,2025-06-02,paid_social
P-039402,ES,EUR,2025-10-27,organic
P-039403,BR,BRL,2025-11-16,storefront_feature
P-039404,US,USD,2024-06-28,organic
P-039405,FR,EUR,2026-02-10,creator_program
P-039406,ES,EUR,2024-07-12,organic
P-039407,GB,GBP,2026-01-30,organic
P-039408,GB,GBP,2025-12-14,email
P-039409,ES,EUR,2025-07-24,storefront_feature
P-039410,GB,GBP,2025-12-11,organic
P-039411,BR,BRL,2026-01-11,paid_social
P-039412,CA,USD,2024-08-31,creator_program
P-039413,CA,USD,2025-07-22,organic
P-039414,US,USD,2025-08-26,organic
P-039415,BR,BRL,2025-04-23,email
P-039416,ES,EUR,2026-04-14,email
P-039417,CA,USD,2025-12-04,creator_program
P-039418,ES,EUR,2024-10-04,paid_social
P-039419,CA,USD,2026-08-22,storefront_feature
P-039420,US,USD,2024-08-10,organic
P-039421,FR,EUR,2026-07-06,creator_program
P-039422,JP,JPY,2025-09-09,email
P-039423,GB,GBP,2026-01-16,storefront_feature
P-039424,JP,JPY,2026-02-10,storefront_feature
P-039425,ES,EUR,2025-09-17,organic
P-039426,AR,BRL,2026-08-27,paid_social
P-039427,GB,GBP,2026-06-29,email
P-039428,US,USD,2026-09-16,creator_program
P-039429,AR,BRL,2026-03-06,email
P-039430,US,USD,2024-10-28,paid_social
P-039431,US,USD,2026-06-16,creator_program
P-039432,BR,BRL,2025-03-31,organic
P-039433,US,USD,2025-07-27,paid_social
P-039434,CA,USD,2025-07-02,email
P-039435,BR,BRL,2024-12-27,paid_social
P-039436,BR,BRL,2024-09-02,storefront_feature
P-039437,DE,EUR,2024-10-19,storefront_feature
P-039438,AR,BRL,2025-03-17,email
P-039439,CA,USD,2026-01-29,storefront_feature
P-039440,JP,JPY,2024-12-07,paid_social
P-039441,DE,EUR,2026-01-16,email
P-039442,US,USD,2024-11-18,email
P-039443,US,USD,2024-11-16,creator_program
P-039444,CA,USD,2025-09-09,paid_social
P-039445,FR,EUR,2026-07-05,creator_program
P-039446,CA,USD,2026-06-17,paid_social
P-039447,US,USD,2025-11-14,storefront_feature
P-039448,DE,EUR,2025-05-08,creator_program
P-039449,US,USD,2024-12-16,storefront_feature
P-039450,JP,JPY,2025-03-18,organic
P-039451,CA,USD,2024-12-06,paid_social
P-039452,JP,JPY,2024-10-15,email
P-039453,CA,USD,2024-11-19,storefront_feature
P-039454,CA,USD,2025-01-01,paid_social
P-039455,ES,EUR,2025-07-24,paid_social
P-039456,CA,USD,2025-09-02,paid_social
P-039457,US,USD,2026-01-05,paid_social
P-039458,FR,EUR,2025-04-18,creator_program
P-039459,JP,JPY,2025-08-06,creator_program
P-039460,US,USD,2024-12-11,paid_social
P-039461,US,USD,2024-08-14,paid_social
P-039462,US,USD,2026-05-02,email
P-039463,CA,USD,2025-01-21,paid_social
P-039464,AR,BRL,2026-08-01,paid_social
P-039465,DE,EUR,2025-04-21,organic
P-039466,US,USD,2024-06-19,organic
P-039467,JP,JPY,2025-06-21,email
P-039468,GB,GBP,2025-01-15,storefront_feature
P-039469,DE,EUR,2026-09-09,creator_program
P-039470,CA,USD,2025-07-17,paid_social
P-039471,FR,EUR,2025-10-04,email
P-039472,CA,USD,2024-07-23,email
P-039473,JP,JPY,2026-07-30,organic
P-039474,ES,EUR,2026-02-16,storefront_feature
P-039475,CA,USD,2025-06-04,storefront_feature
P-039476,GB,GBP,2024-09-29,storefront_feature
P-039477,CA,USD,2024-08-24,storefront_feature
P-039478,ES,EUR,2025-10-10,storefront_feature
P-039479,CA,USD,2026-06-26,paid_social
P-039480,DE,EUR,2024-06-13,organic
P-039481,CA,USD,2026-05-29,organic
P-039482,US,USD,2025-01-21,paid_social
P-039483,BR,BRL,2024-06-08,paid_social
P-039484,DE,EUR,2026-02-12,storefront_feature
P-039485,US,USD,2026-02-23,paid_social
P-039486,ES,EUR,2026-02-27,storefront_feature
P-039487,AR,BRL,2026-09-07,paid_social
P-039488,GB,GBP,2025-03-15,storefront_feature
P-039489,US,USD,2026-05-30,organic
P-039490,US,USD,2024-06-08,creator_program
P-039491,FR,EUR,2026-01-20,email
P-039492,ES,EUR,2024-11-12,organic
P-039493,CA,USD,2026-08-04,organic
P-039494,CA,USD,2025-06-19,paid_social
P-039495,US,USD,2025-08-09,storefront_feature
P-039496,CA,USD,2025-08-24,storefront_feature
P-039497,AR,BRL,2025-04-09,storefront_feature
P-039498,US,USD,2026-02-06,organic
P-039499,DE,EUR,2024-08-26,email
P-039500,BR,BRL,2024-12-12,creator_program
P-039501,GB,GBP,2024-12-26,email
P-039502,CA,USD,2024-11-11,storefront_feature
P-039503,GB,GBP,2024-08-07,organic
P-039504,FR,EUR,2026-08-12,organic
P-039505,DE,EUR,2026-09-20,organic
P-039506,CA,USD,2025-07-24,paid_social
P-039507,CA,USD,2025-02-02,paid_social
P-039508,CA,USD,2024-08-18,email
P-039509,CA,USD,2025-06-03,storefront_feature
P-039510,CA,USD,2026-03-26,organic
P-039511,CA,USD,2025-05-22,storefront_feature
P-039512,JP,JPY,2025-06-26,email
P-039513,JP,JPY,2026-06-02,email
P-039514,JP,JPY,2026-06-29,paid_social
P-039515,CA,USD,2026-07-29,creator_program
P-039516,GB,GBP,2024-12-13,organic
P-039517,CA,USD,2026-01-18,organic
P-039518,JP,JPY,2026-05-17,storefront_feature
P-039519,FR,EUR,2025-12-17,storefront_feature
P-039520,CA,USD,2024-06-21,paid_social
P-039521,US,USD,2025-02-09,email
P-039522,AR,BRL,2026-08-10,organic
P-039523,BR,BRL,2025-04-06,paid_social
P-039524,US,USD,2025-03-05,storefront_feature
P-039525,ES,EUR,2024-08-28,organic
P-039526,JP,JPY,2025-05-19,creator_program
P-039527,GB,GBP,2025-01-28,storefront_feature
P-039528,AR,BRL,2026-02-13,paid_social
P-039529,ES,EUR,2025-10-10,storefront_feature
P-039530,US,USD,2026-09-05,organic
P-039531,ES,EUR,2024-08-17,email
P-039532,US,USD,2025-03-16,paid_social
P-039533,CA,USD,2026-04-17,organic
P-039534,FR,EUR,2025-10-17,email
P-039535,BR,BRL,2026-01-05,storefront_feature
P-039536,GB,GBP,2025-02-09,creator_program
P-039537,CA,USD,2025-02-09,organic
P-039538,CA,USD,2025-11-08,organic
P-039539,CA,USD,2025-10-13,paid_social
P-039540,US,USD,2024-09-27,storefront_feature
P-039541,CA,USD,2025-11-16,paid_social
P-039542,FR,EUR,2025-09-21,organic
P-039543,CA,USD,2025-08-11,storefront_feature
P-039544,GB,GBP,2025-07-30,storefront_feature
P-039545,BR,BRL,2024-12-01,paid_social
P-039546,GB,GBP,2026-04-13,creator_program
P-039547,AR,BRL,2026-09-13,organic
P-039548,FR,EUR,2026-08-25,email
P-039549,CA,USD,2025-06-22,creator_program
P-039550,DE,EUR,2026-05-05,creator_program
P-039551,GB,GBP,2026-04-11,paid_social
P-039552,US,USD,2024-12-21,creator_program
P-039553,AR,BRL,2026-05-21,email
P-039554,CA,USD,2026-03-07,email
P-039555,US,USD,2025-01-02,organic
P-039556,US,USD,2024-06-29,organic
P-039557,GB,GBP,2024-11-26,creator_program
P-039558,US,USD,2025-12-10,storefront_feature
P-039559,GB,GBP,2025-05-20,paid_social
P-039560,BR,BRL,2024-07-26,organic
P-039561,BR,BRL,2026-04-27,storefront_feature
P-039562,DE,EUR,2025-08-27,storefront_feature
P-039563,GB,GBP,2024-09-23,storefront_feature
P-039564,JP,JPY,2024-08-31,paid_social
P-039565,US,USD,2025-03-14,paid_social
P-039566,JP,JPY,2026-01-04,storefront_feature
P-039567,GB,GBP,2025-06-29,email
P-039568,ES,EUR,2025-12-05,storefront_feature
P-039569,CA,USD,2025-12-03,storefront_feature
P-039570,FR,EUR,2025-12-05,storefront_feature
P-039571,FR,EUR,2026-02-17,creator_program
P-039572,US,USD,2025-10-22,email
P-039573,CA,USD,2024-12-19,creator_program
P-039574,BR,BRL,2025-06-19,creator_program
P-039575,JP,JPY,2024-09-27,storefront_feature
P-039576,FR,EUR,2025-08-27,creator_program
P-039577,CA,USD,2025-08-22,paid_social
P-039578,CA,USD,2025-03-29,paid_social
P-039579,FR,EUR,2026-08-31,email
P-039580,DE,EUR,2025-01-03,paid_social
P-039581,JP,JPY,2024-10-10,storefront_feature
P-039582,AR,BRL,2024-11-19,organic
P-039583,AR,BRL,2025-12-01,creator_program
P-039584,CA,USD,2025-05-04,paid_social
P-039585,US,USD,2025-10-16,storefront_feature
P-039586,FR,EUR,2025-05-30,organic
P-039587,FR,EUR,2026-01-30,email
P-039588,CA,USD,2024-10-29,creator_program
P-039589,FR,EUR,2025-01-22,storefront_feature
P-039590,FR,EUR,2025-07-31,paid_social
P-039591,AR,BRL,2026-07-12,email
P-039592,FR,EUR,2026-04-23,storefront_feature
P-039593,BR,BRL,2026-07-17,storefront_feature
P-039594,US,USD,2024-11-07,organic
P-039595,AR,BRL,2025-05-10,creator_program
P-039596,AR,BRL,2025-11-04,email
P-039597,BR,BRL,2026-03-31,storefront_feature
P-039598,US,USD,2026-08-31,storefront_feature
P-039599,FR,EUR,2024-07-26,email
P-039600,AR,BRL,2024-12-10,creator_program
P-039601,CA,USD,2024-06-07,storefront_feature
P-039602,ES,EUR,2025-08-27,paid_social
P-039603,US,USD,2025-04-10,creator_program
P-039604,FR,EUR,2025-08-14,creator_program
P-039605,US,USD,2025-02-26,creator_program
P-039606,CA,USD,2025-08-22,creator_program
P-039607,DE,EUR,2025-02-05,storefront_feature
P-039608,ES,EUR,2026-08-19,email
P-039609,CA,USD,2024-09-11,storefront_feature
P-039610,CA,USD,2024-10-27,storefront_feature
P-039611,CA,USD,2025-07-12,creator_program
P-039612,ES,EUR,2025-12-26,creator_program
P-039613,JP,JPY,2024-10-01,email
P-039614,ES,EUR,2024-08-01,creator_program
P-039615,AR,BRL,2025-03-14,paid_social
P-039616,ES,EUR,2025-02-14,creator_program
P-039617,CA,USD,2024-06-29,storefront_feature
P-039618,CA,USD,2024-08-17,creator_program
P-039619,ES,EUR,2025-04-04,email
P-039620,CA,USD,2025-12-16,storefront_feature
P-039621,CA,USD,2025-10-15,email
P-039622,AR,BRL,2026-07-02,creator_program
P-039623,ES,EUR,2024-07-18,creator_program
P-039624,JP,JPY,2026-09-02,storefront_feature
P-039625,DE,EUR,2024-09-29,creator_program
P-039626,FR,EUR,2026-09-10,creator_program
P-039627,CA,USD,2025-03-13,organic
P-039628,CA,USD,2024-08-29,storefront_feature
P-039629,US,USD,2026-04-29,creator_program
P-039630,JP,JPY,2025-07-01,paid_social
P-039631,GB,GBP,2026-03-16,paid_social
P-039632,CA,USD,2026-08-16,storefront_feature
P-039633,US,USD,2025-06-06,organic
P-039634,CA,USD,2026-01-19,paid_social
P-039635,AR,BRL,2025-12-19,email
P-039636,AR,BRL,2024-09-23,storefront_feature
P-039637,DE,EUR,2026-06-30,paid_social
P-039638,FR,EUR,2024-08-02,storefront_feature
P-039639,AR,BRL,2024-11-19,email
P-039640,CA,USD,2024-08-28,email
P-039641,GB,GBP,2026-09-18,creator_program
P-039642,JP,JPY,2024-11-05,storefront_feature
P-039643,US,USD,2025-11-27,creator_program
P-039644,GB,GBP,2026-01-03,paid_social
P-039645,JP,JPY,2026-04-07,paid_social
P-039646,GB,GBP,2025-02-05,organic
P-039647,DE,EUR,2025-03-04,organic
P-039648,CA,USD,2024-08-25,organic
P-039649,ES,EUR,2026-05-26,email
P-039650,CA,USD,2026-02-04,creator_program
P-039651,US,USD,2025-05-12,organic
P-039652,CA,USD,2024-09-18,creator_program
P-039653,US,USD,2024-06-07,creator_program
P-039654,FR,EUR,2025-07-23,creator_program
P-039655,FR,EUR,2025-12-12,paid_social
P-039656,JP,JPY,2025-06-14,organic
P-039657,US,USD,2025-06-17,email
P-039658,US,USD,2024-09-27,paid_social
P-039659,CA,USD,2025-09-20,paid_social
P-039660,BR,BRL,2024-09-11,email
P-039661,JP,JPY,2025-07-26,organic
P-039662,US,USD,2025-03-09,storefront_feature
P-039663,CA,USD,2025-11-20,paid_social
P-039664,BR,BRL,2024-06-08,creator_program
P-039665,CA,USD,2025-02-22,paid_social
P-039666,CA,USD,2025-11-20,organic
P-039667,US,USD,2025-11-26,storefront_feature
P-039668,ES,EUR,2024-10-31,organic
P-039669,CA,USD,2024-10-12,paid_social
P-039670,US,USD,2024-08-02,creator_program
P-039671,DE,EUR,2026-06-29,paid_social
P-039672,ES,EUR,2026-07-27,creator_program
P-039673,GB,GBP,2024-08-16,paid_social
P-039674,CA,USD,2024-11-29,storefront_feature
P-039675,CA,USD,2024-07-01,organic
P-039676,FR,EUR,2024-10-10,organic
P-039677,CA,USD,2024-11-25,storefront_feature
P-039678,DE,EUR,2024-10-24,organic
P-039679,US,USD,2025-01-10,creator_program
P-039680,JP,JPY,2026-09-18,paid_social
P-039681,CA,USD,2026-06-04,email
P-039682,US,USD,2024-08-26,storefront_feature
P-039683,ES,EUR,2025-10-23,creator_program
P-039684,AR,BRL,2025-04-17,storefront_feature
P-039685,JP,JPY,2026-06-14,creator_program
P-039686,US,USD,2025-04-22,paid_social
P-039687,CA,USD,2025-05-30,storefront_feature
P-039688,US,USD,2026-08-07,organic
P-039689,ES,EUR,2025-08-21,organic
P-039690,GB,GBP,2026-05-16,email
P-039691,CA,USD,2025-09-14,storefront_feature
P-039692,DE,EUR,2026-06-16,paid_social
P-039693,ES,EUR,2026-02-14,paid_social
P-039694,BR,BRL,2026-09-14,creator_program
P-039695,CA,USD,2025-05-23,storefront_feature
P-039696,CA,USD,2026-01-17,paid_social
P-039697,AR,BRL,2026-08-29,email
P-039698,US,USD,2025-03-29,creator_program
P-039699,US,USD,2025-03-22,creator_program
P-039700,BR,BRL,2026-02-27,organic
P-039701,DE,EUR,2025-12-14,paid_social
P-039702,GB,GBP,2025-08-23,creator_program
P-039703,AR,BRL,2025-05-06,email
P-039704,US,USD,2025-07-13,creator_program
P-039705,US,USD,2026-07-02,paid_social
P-039706,ES,EUR,2026-03-18,creator_program
P-039707,CA,USD,2026-03-03,paid_social
P-039708,DE,EUR,2026-09-09,paid_social
P-039709,BR,BRL,2024-11-16,organic
P-039710,CA,USD,2026-09-22,storefront_feature
P-039711,JP,JPY,2025-03-14,organic
P-039712,DE,EUR,2024-10-17,organic
P-039713,CA,USD,2025-01-13,email
P-039714,GB,GBP,2024-12-25,email
P-039715,DE,EUR,2024-07-03,creator_program
P-039716,GB,GBP,2025-03-22,creator_program
P-039717,US,USD,2025-02-06,email
P-039718,CA,USD,2025-08-28,storefront_feature
P-039719,DE,EUR,2025-11-11,organic
P-039720,AR,BRL,2026-03-11,paid_social
P-039721,DE,EUR,2025-12-05,email
P-039722,GB,GBP,2026-02-24,organic
P-039723,JP,JPY,2025-10-30,storefront_feature
P-039724,US,USD,2025-01-14,storefront_feature
P-039725,JP,JPY,2025-10-07,storefront_feature
P-039726,US,USD,2026-02-27,email
P-039727,US,USD,2025-07-30,organic
P-039728,US,USD,2024-11-17,email
P-039729,DE,EUR,2026-02-02,creator_program
P-039730,DE,EUR,2025-08-07,creator_program
P-039731,CA,USD,2026-01-01,email
P-039732,FR,EUR,2025-12-06,paid_social
P-039733,CA,USD,2026-06-02,organic
P-039734,JP,JPY,2025-03-29,paid_social
P-039735,JP,JPY,2025-04-14,paid_social
P-039736,CA,USD,2025-03-11,email
P-039737,CA,USD,2025-06-20,paid_social
P-039738,JP,JPY,2025-03-13,organic
P-039739,FR,EUR,2024-10-30,paid_social
P-039740,CA,USD,2024-07-16,creator_program
P-039741,US,USD,2026-07-11,organic
P-039742,US,USD,2025-12-26,storefront_feature
P-039743,FR,EUR,2025-10-10,creator_program
P-039744,DE,EUR,2025-02-20,organic
P-039745,JP,JPY,2025-04-25,paid_social
P-039746,US,USD,2025-01-18,creator_program
P-039747,GB,GBP,2026-02-25,paid_social
P-039748,GB,GBP,2026-03-20,paid_social
P-039749,CA,USD,2025-06-21,storefront_feature
P-039750,ES,EUR,2026-07-22,organic
P-039751,FR,EUR,2024-10-13,creator_program
P-039752,US,USD,2025-01-09,organic
P-039753,FR,EUR,2024-11-12,creator_program
P-039754,CA,USD,2026-08-25,creator_program
P-039755,BR,BRL,2025-08-07,storefront_feature
P-039756,CA,USD,2025-06-21,creator_program
P-039757,US,USD,2026-09-21,paid_social
P-039758,FR,EUR,2026-02-12,organic
P-039759,DE,EUR,2026-01-01,storefront_feature
P-039760,ES,EUR,2025-11-06,paid_social
P-039761,CA,USD,2026-03-25,email
P-039762,US,USD,2025-07-04,organic
P-039763,CA,USD,2025-01-20,email
P-039764,BR,BRL,2025-04-19,storefront_feature
P-039765,ES,EUR,2025-11-15,organic
P-039766,ES,EUR,2025-07-09,paid_social
P-039767,US,USD,2026-08-06,email
P-039768,JP,JPY,2026-09-03,creator_program
P-039769,JP,JPY,2025-07-01,creator_program
P-039770,US,USD,2024-10-18,email
P-039771,US,USD,2025-07-10,organic
P-039772,GB,GBP,2025-01-29,creator_program
P-039773,BR,BRL,2025-06-29,paid_social
P-039774,US,USD,2026-01-08,creator_program
P-039775,ES,EUR,2024-10-11,creator_program
P-039776,CA,USD,2024-12-09,email
P-039777,US,USD,2026-02-22,organic
P-039778,AR,BRL,2024-11-20,organic
P-039779,CA,USD,2025-11-11,storefront_feature
P-039780,GB,GBP,2024-07-19,creator_program
P-039781,BR,BRL,2024-10-19,paid_social
P-039782,US,USD,2026-01-04,email
P-039783,US,USD,2024-11-05,email
P-039784,BR,BRL,2024-11-10,creator_program
P-039785,CA,USD,2026-08-16,creator_program
P-039786,CA,USD,2025-12-04,paid_social
P-039787,JP,JPY,2024-08-20,storefront_feature
P-039788,CA,USD,2024-11-03,storefront_feature
P-039789,CA,USD,2025-10-04,storefront_feature
P-039790,US,USD,2024-10-15,storefront_feature
P-039791,US,USD,2024-10-05,email
P-039792,CA,USD,2026-05-16,paid_social
P-039793,US,USD,2025-04-01,organic
P-039794,JP,JPY,2024-09-12,storefront_feature
P-039795,US,USD,2025-07-26,storefront_feature
P-039796,GB,GBP,2024-07-08,paid_social
P-039797,CA,USD,2026-02-10,email
P-039798,CA,USD,2025-05-04,paid_social
P-039799,AR,BRL,2024-09-28,storefront_feature
P-039800,DE,EUR,2025-06-16,organic
P-039801,ES,EUR,2024-12-26,email
P-039802,US,USD,2025-09-07,paid_social
P-039803,CA,USD,2026-08-11,creator_program
P-039804,GB,GBP,2025-08-08,organic
P-039805,DE,EUR,2024-06-08,storefront_feature
P-039806,GB,GBP,2025-03-09,email
P-039807,DE,EUR,2026-07-16,organic
P-039808,CA,USD,2026-02-21,organic
P-039809,CA,USD,2025-05-06,email
P-039810,CA,USD,2025-05-26,paid_social
P-039811,ES,EUR,2025-04-23,storefront_feature
P-039812,ES,EUR,2025-04-18,creator_program
P-039813,US,USD,2026-09-11,organic
P-039814,JP,JPY,2024-12-22,organic
P-039815,GB,GBP,2026-05-27,paid_social
P-039816,US,USD,2025-01-28,organic
P-039817,GB,GBP,2025-04-25,storefront_feature
P-039818,AR,BRL,2025-07-14,storefront_feature
P-039819,GB,GBP,2026-01-07,organic
P-039820,ES,EUR,2025-05-27,email
P-039821,BR,BRL,2025-10-16,organic
P-039822,JP,JPY,2026-01-03,paid_social
P-039823,ES,EUR,2025-09-20,creator_program
P-039824,JP,JPY,2026-01-13,organic
P-039825,JP,JPY,2026-07-05,paid_social
P-039826,CA,USD,2024-08-29,creator_program
P-039827,AR,BRL,2025-09-16,email
P-039828,JP,JPY,2024-10-23,email
P-039829,BR,BRL,2024-09-11,organic
P-039830,CA,USD,2024-07-06,storefront_feature
P-039831,CA,USD,2024-09-16,organic
P-039832,US,USD,2024-07-18,organic
P-039833,CA,USD,2024-11-20,creator_program
P-039834,BR,BRL,2024-10-17,creator_program
P-039835,CA,USD,2025-11-01,email
P-039836,BR,BRL,2025-09-12,storefront_feature
P-039837,US,USD,2024-08-01,organic
P-039838,DE,EUR,2025-11-03,creator_program
P-039839,JP,JPY,2025-08-25,email
P-039840,US,USD,2025-12-14,creator_program
P-039841,CA,USD,2025-08-01,creator_program
P-039842,AR,BRL,2025-11-21,storefront_feature
P-039843,US,USD,2024-09-07,organic
P-039844,CA,USD,2025-10-17,storefront_feature
P-039845,US,USD,2026-07-31,storefront_feature
P-039846,FR,EUR,2025-08-09,organic
P-039847,CA,USD,2025-06-28,paid_social
P-039848,US,USD,2025-03-01,storefront_feature
P-039849,US,USD,2024-10-02,creator_program
P-039850,US,USD,2024-11-09,email
P-039851,JP,JPY,2026-03-13,creator_program
P-039852,CA,USD,2026-03-11,email
P-039853,JP,JPY,2026-04-14,email
P-039854,FR,EUR,2025-04-11,email
P-039855,CA,USD,2025-05-08,paid_social
P-039856,FR,EUR,2026-08-08,storefront_feature
P-039857,ES,EUR,2026-02-16,paid_social
P-039858,ES,EUR,2025-10-27,paid_social
P-039859,US,USD,2024-07-12,organic
P-039860,CA,USD,2024-11-06,paid_social
P-039861,US,USD,2024-07-22,email
P-039862,GB,GBP,2024-12-05,organic
P-039863,DE,EUR,2024-08-16,organic
P-039864,JP,JPY,2024-07-08,storefront_feature
P-039865,AR,BRL,2026-03-16,email
P-039866,CA,USD,2025-11-07,email
P-039867,CA,USD,2024-11-20,creator_program
P-039868,CA,USD,2025-10-10,creator_program
P-039869,CA,USD,2024-08-28,email
P-039870,US,USD,2024-09-14,paid_social
P-039871,GB,GBP,2024-09-18,email
P-039872,BR,BRL,2025-06-22,organic
P-039873,BR,BRL,2025-03-29,paid_social
P-039874,CA,USD,2025-01-26,email
P-039875,JP,JPY,2024-12-20,paid_social
P-039876,CA,USD,2024-08-03,creator_program
P-039877,CA,USD,2025-05-08,paid_social
P-039878,US,USD,2026-05-09,organic
P-039879,CA,USD,2024-09-17,organic
P-039880,FR,EUR,2024-10-22,creator_program
P-039881,DE,EUR,2026-09-04,organic
P-039882,AR,BRL,2025-06-27,paid_social
P-039883,BR,BRL,2025-04-19,creator_program
P-039884,CA,USD,2025-04-10,paid_social
P-039885,US,USD,2025-06-30,email
P-039886,GB,GBP,2026-08-28,email
P-039887,US,USD,2025-12-18,organic
P-039888,JP,JPY,2025-03-27,organic
P-039889,BR,BRL,2026-06-15,paid_social
P-039890,GB,GBP,2025-04-05,organic
P-039891,FR,EUR,2026-06-08,storefront_feature
P-039892,BR,BRL,2025-09-09,paid_social
P-039893,DE,EUR,2025-03-23,creator_program
P-039894,CA,USD,2025-06-14,paid_social
P-039895,CA,USD,2026-01-02,storefront_feature
P-039896,US,USD,2025-05-07,paid_social
P-039897,CA,USD,2026-03-07,paid_social
P-039898,FR,EUR,2025-01-17,storefront_feature
P-039899,JP,JPY,2025-02-11,email
P-039900,AR,BRL,2025-05-30,organic
P-039901,CA,USD,2026-02-15,storefront_feature
P-039902,JP,JPY,2025-11-27,email
P-039903,US,USD,2026-08-07,organic
P-039904,GB,GBP,2025-04-01,organic
