order_id,order_date,settlement_date,player_id,title_id,platform_code,order_status,gross_usd,platform_fee_usd,net_usd
ORD-0087232,2026-07-05,2026-08-19,P-008653,T-05,XBOX,completed,43.4977,5.2197,38.278
ORD-0087233,2026-07-05,2026-08-19,P-030172,T-01,PSN,completed,9.8956,2.9687,6.9269
ORD-0087234,2026-07-05,2026-08-19,P-008786,T-01,PSN,completed,54.4605,16.3382,38.1224
ORD-0087235,2026-07-05,2026-08-04,P-005621,T-04,STEAM,completed,31.2307,7.8077,23.423
ORD-0087236,2026-07-05,2026-09-03,P-040047,T-03,NSW,completed,9.7772,2.9332,6.8441
ORD-0087237,2026-07-05,2026-08-19,P-014640,T-04,XBOX,completed,10.3396,1.2408,9.0989
ORD-0087238,2026-07-05,2026-08-19,P-003781,T-01,XBOX,completed,4.9429,0.5931,4.3497
ORD-0087239,2026-07-05,2026-08-19,P-033288,T-05,PSN,completed,53.5627,16.0688,37.4939
ORD-0087240,2026-07-05,2026-08-04,P-018905,T-03,STEAM,completed,14.6708,3.6677,11.0031
ORD-0087241,2026-07-05,2026-08-19,P-028246,T-02,PSN,completed,23.526,7.0578,16.4682
ORD-0087242,2026-07-05,2026-08-19,P-041583,T-01,XBOX,completed,45.9045,5.5085,40.396
ORD-0087243,2026-07-05,2026-08-19,P-041472,T-01,XBOX,completed,49.5177,5.9421,43.5755
ORD-0087244,2026-07-05,2026-08-19,P-036218,T-01,PSN,completed,17.3346,5.2004,12.1342
ORD-0087245,2026-07-05,2026-09-03,P-036357,T-02,NSW,completed,5.1382,1.5415,3.5968
ORD-0087246,2026-07-05,2026-08-04,P-042317,T-01,STEAM,completed,9.1712,2.2928,6.8784
ORD-0087247,2026-07-05,2026-08-19,P-023862,T-03,PSN,completed,9.7674,2.9302,6.8372
ORD-0087248,2026-07-05,2026-08-04,P-037795,T-05,EPIC,completed,13.8649,1.6638,12.2011
ORD-0087249,2026-07-05,2026-08-04,P-027359,T-01,EPIC,completed,49.5177,5.9421,43.5755
ORD-0087250,2026-07-05,2026-08-04,P-038750,T-02,EPIC,completed,9.6293,1.1555,8.4737
ORD-0087251,2026-07-05,2026-08-04,P-016413,T-04,STEAM,completed,31.5606,7.8901,23.6704
ORD-0087252,2026-07-05,2026-08-04,P-024621,T-03,STEAM,completed,14.6708,3.6677,11.0031
ORD-0087253,2026-07-05,2026-08-04,P-002177,T-05,STEAM,completed,37.7036,9.4259,28.2777
ORD-0087254,2026-07-05,2026-08-19,P-003043,T-05,XBOX,completed,9.4188,1.1303,8.2886
ORD-0087255,2026-07-05,2026-08-04,P-021450,T-01,STEAM,completed,54.4605,13.6151,40.8454
ORD-0087256,2026-07-05,2026-08-19,P-032357,T-05,XBOX,completed,39.6031,4.7524,34.8507
ORD-0087257,2026-07-05,2026-08-04,P-016822,T-01,STEAM,completed,9.1712,2.2928,6.8784
ORD-0087258,2026-07-05,2026-08-04,P-027779,T-05,EPIC,completed,9.8835,1.186,8.6975
ORD-0087259,2026-07-05,2026-08-19,P-020024,T-01,XBOX,completed,9.8858,1.1863,8.6995
ORD-0087260,2026-07-05,2026-08-19,P-002615,T-04,XBOX,completed,10.9321,1.3119,9.6202
ORD-0087261,2026-07-05,2026-08-19,P-044473,T-02,XBOX,completed,24.1225,2.8947,21.2278
ORD-0087262,2026-07-05,2026-08-19,P-014690,T-02,PSN,completed,24.1225,7.2367,16.8857
ORD-0087263,2026-07-05,2026-08-19,P-032853,T-01,PSN,completed,9.1615,2.7484,6.413
ORD-0087264,2026-07-05,2026-08-19,P-017840,T-04,PSN,completed,10.3396,3.1019,7.2377
ORD-0087265,2026-07-05,2026-08-19,P-006124,T-02,PSN,completed,40.6541,12.1962,28.4579
ORD-0087266,2026-07-05,2026-08-19,P-020781,T-04,PSN,completed,26.8507,8.0552,18.7955
ORD-0087267,2026-07-05,2026-08-04,P-020552,T-02,STEAM,completed,4.8146,1.2037,3.611
ORD-0087268,2026-07-05,2026-08-04,P-000890,T-01,EPIC,completed,52.8674,6.3441,46.5233
ORD-0087269,2026-07-05,2026-08-04,P-031103,T-02,EPIC,completed,24.1225,2.8947,21.2278
ORD-0087270,2026-07-05,2026-08-04,P-022815,T-02,EPIC,completed,24.1225,2.8947,21.2278
ORD-0087271,2026-07-05,2026-08-04,P-024073,T-03,STEAM,completed,19.811,4.9528,14.8583
ORD-0087272,2026-07-05,2026-08-19,P-019253,T-03,PSN,completed,4.8837,1.4651,3.4186
ORD-0087273,2026-07-05,2026-08-04,P-043425,T-03,STEAM,completed,15.5886,3.8971,11.6914
ORD-0087274,2026-07-05,2026-08-04,P-027489,T-04,STEAM,completed,4.5031,1.1258,3.3773
ORD-0087275,2026-07-05,2026-08-19,P-015487,T-04,XBOX,completed,4.4677,0.5361,3.9315
ORD-0087276,2026-07-05,2026-08-04,P-012880,T-01,STEAM,completed,90.3981,22.5995,67.7986
ORD-0087277,2026-07-05,2026-08-04,P-026055,T-01,STEAM,completed,9.8956,2.4739,7.4217
ORD-0087278,2026-07-05,2026-08-19,P-008033,T-03,PSN,completed,4.8525,1.4557,3.3967
ORD-0087279,2026-07-05,2026-08-04,P-015154,T-02,STEAM,completed,4.639,1.1597,3.4792
ORD-0087280,2026-07-05,2026-08-19,P-028409,T-04,XBOX,completed,9.8364,1.1804,8.6561
ORD-0087281,2026-07-05,2026-08-04,P-027280,T-03,STEAM,completed,19.811,4.9528,14.8583
ORD-0087282,2026-07-05,2026-08-04,P-016243,T-04,STEAM,completed,4.9133,1.2283,3.685
ORD-0087283,2026-07-05,2026-08-04,P-031071,T-05,STEAM,completed,9.8936,2.4734,7.4202
ORD-0087284,2026-07-05,2026-08-19,P-003097,T-04,XBOX,completed,31.2307,3.7477,27.483
ORD-0087285,2026-07-05,2026-08-19,P-043158,T-04,PSN,completed,27.0575,8.1172,18.9402
ORD-0087286,2026-07-05,2026-08-04,P-027357,T-04,STEAM,completed,8.972,2.243,6.729
ORD-0087287,2026-07-05,2026-08-19,P-016144,T-03,XBOX,completed,13.8684,1.6642,12.2042
ORD-0087288,2026-07-05,2026-09-03,P-013135,T-05,NSW,completed,10.5574,3.1672,7.3902
ORD-0087289,2026-07-05,2026-08-19,P-008222,T-05,XBOX,completed,84.4862,10.1383,74.3478
ORD-0087290,2026-07-05,2026-08-19,P-021351,T-01,XBOX,completed,14.8385,1.7806,13.0579
ORD-0087291,2026-07-05,2026-08-19,P-031723,T-04,PSN,completed,29.5389,8.8617,20.6772
ORD-0087292,2026-07-05,2026-08-19,P-032266,T-04,XBOX,completed,4.4818,0.5378,3.944
ORD-0087293,2026-07-05,2026-08-19,P-032718,T-01,XBOX,completed,49.5177,5.9421,43.5755
ORD-0087294,2026-07-05,2026-08-04,P-005656,T-04,STEAM,completed,39.8785,9.9696,29.9089
ORD-0087295,2026-07-05,2026-08-04,P-002672,T-04,STEAM,completed,9.0159,2.254,6.7619
ORD-0087296,2026-07-05,2026-08-19,P-015440,T-02,XBOX,completed,48.2449,5.7894,42.4555
ORD-0087297,2026-07-05,2026-08-04,P-025590,T-05,STEAM,completed,10.544,2.636,7.908
ORD-0087298,2026-07-05,2026-08-04,P-043823,T-03,EPIC,completed,9.2854,1.1142,8.1711
ORD-0087299,2026-07-05,2026-08-04,P-031248,T-05,STEAM,completed,9.7378,2.4344,7.3033
ORD-0087300,2026-07-05,2026-08-04,P-040635,T-03,EPIC,completed,13.8684,1.6642,12.2042
ORD-0087301,2026-07-05,2026-08-04,P-029764,T-02,STEAM,completed,24.1225,6.0306,18.0919
ORD-0087302,2026-07-05,2026-08-19,P-040045,T-03,PSN,completed,32.3467,9.704,22.6427
ORD-0087303,2026-07-05,2026-08-04,P-032329,T-04,STEAM,completed,10.3396,2.5849,7.7547
ORD-0087304,2026-07-05,2026-08-04,P-008365,T-01,EPIC,completed,15.6879,1.8826,13.8054
ORD-0087305,2026-07-05,2026-08-04,P-008733,T-04,STEAM,completed,29.5389,7.3847,22.1542
ORD-0087306,2026-07-05,2026-08-04,P-022064,T-04,STEAM,completed,29.5389,7.3847,22.1542
ORD-0087307,2026-07-05,2026-08-04,P-004557,T-01,EPIC,completed,63.4382,7.6126,55.8256
ORD-0087308,2026-07-05,2026-08-04,P-019618,T-01,STEAM,completed,44.8111,11.2028,33.6083
ORD-0087309,2026-07-05,2026-08-19,P-043155,T-02,PSN,completed,60.5078,18.1524,42.3555
ORD-0087310,2026-07-05,2026-08-04,P-034095,T-01,STEAM,completed,99.0353,24.7588,74.2765
ORD-0087311,2026-07-05,2026-08-04,P-021695,T-04,EPIC,completed,4.9133,0.5896,4.3237
ORD-0087312,2026-07-05,2026-08-19,P-036741,T-01,XBOX,completed,4.5118,0.5414,3.9704
ORD-0087313,2026-07-05,2026-09-03,P-031318,T-05,NSW,completed,9.6662,2.8998,6.7663
ORD-0087314,2026-07-05,2026-08-19,P-015652,T-02,PSN,completed,9.6391,2.8917,6.7474
ORD-0087315,2026-07-05,2026-08-04,P-012435,T-05,STEAM,completed,48.6988,12.1747,36.5241
ORD-0087316,2026-07-05,2026-08-04,P-004866,T-01,STEAM,completed,78.0474,19.5118,58.5355
ORD-0087317,2026-07-05,2026-08-04,P-003129,T-01,EPIC,completed,8.9467,1.0736,7.8731
ORD-0087318,2026-07-05,2026-08-04,P-025486,T-03,STEAM,completed,14.6609,3.6652,10.9957
ORD-0087319,2026-07-05,2026-08-19,P-007832,T-01,PSN,completed,4.9429,1.4829,3.46
ORD-0087320,2026-07-05,2026-09-03,P-030236,T-02,NSW,completed,18.5559,5.5668,12.9891
ORD-0087321,2026-07-05,2026-08-04,P-023055,T-05,STEAM,completed,38.961,9.7402,29.2207
ORD-0087322,2026-07-05,2026-08-04,P-017997,T-04,STEAM,completed,16.1238,4.031,12.0929
ORD-0087323,2026-07-05,2026-08-04,P-042046,T-01,STEAM,completed,4.5807,1.1452,3.4356
ORD-0087324,2026-07-05,2026-09-03,P-034353,T-02,NSW,completed,23.2337,6.9701,16.2636
ORD-0087325,2026-07-05,2026-08-04,P-015370,T-03,STEAM,completed,9.7674,2.4418,7.3255
ORD-0087326,2026-07-05,2026-08-04,P-002902,T-04,STEAM,completed,29.5389,7.3847,22.1542
ORD-0087327,2026-07-05,2026-08-04,P-013036,T-01,STEAM,completed,4.4734,1.1183,3.355
ORD-0087328,2026-07-05,2026-08-04,P-027022,T-05,STEAM,completed,19.7771,4.9443,14.8328
ORD-0087329,2026-07-05,2026-08-04,P-035366,T-04,STEAM,completed,18.4023,4.6006,13.8017
ORD-0087330,2026-07-05,2026-08-04,P-012256,T-01,STEAM,completed,63.4382,15.8596,47.5787
ORD-0087331,2026-07-05,2026-08-04,P-002156,T-05,STEAM,completed,38.961,9.7402,29.2207
ORD-0087332,2026-07-05,2026-08-04,P-020323,T-05,STEAM,completed,44.5449,11.1362,33.4086
ORD-0087333,2026-07-05,2026-08-04,P-032807,T-04,STEAM,completed,29.5389,7.3847,22.1542
ORD-0087335,2026-07-05,2026-09-03,P-043990,T-02,NSW,completed,23.2337,6.9701,16.2636
ORD-0087336,2026-07-05,2026-08-04,P-042905,T-01,STEAM,completed,45.9045,11.4761,34.4284
ORD-0087337,2026-07-05,2026-08-04,P-038861,T-03,STEAM,completed,4.5401,1.135,3.405
ORD-0087338,2026-07-05,2026-08-19,P-030827,T-03,XBOX,completed,20.7803,2.4936,18.2867
ORD-0087339,2026-07-05,2026-08-19,P-042013,T-03,XBOX,completed,14.6511,1.7581,12.8929
ORD-0087340,2026-07-05,2026-08-04,P-020256,T-03,STEAM,completed,9.7674,2.4418,7.3255
ORD-0087341,2026-07-05,2026-08-19,P-004815,T-01,PSN,completed,9.1712,2.7514,6.4198
ORD-0087342,2026-07-05,2026-08-04,P-015699,T-05,STEAM,completed,9.7378,2.4344,7.3033
ORD-0087343,2026-07-05,2026-08-19,P-018646,T-02,PSN,completed,23.2337,6.9701,16.2636
ORD-0087344,2026-07-05,2026-08-04,P-019930,T-04,STEAM,completed,29.5389,7.3847,22.1542
ORD-0087345,2026-07-06,2026-08-20,P-040299,T-04,PSN,completed,10.3613,3.1084,7.2529
ORD-0087346,2026-07-06,2026-08-05,P-003606,T-01,STEAM,completed,46.1468,11.5367,34.6101
ORD-0087347,2026-07-06,2026-09-04,P-001959,T-04,NSW,completed,29.601,8.8803,20.7207
ORD-0087348,2026-07-06,2026-08-05,P-032836,T-04,STEAM,completed,4.4665,1.1166,3.3499
ORD-0087349,2026-07-06,2026-08-20,P-029887,T-03,XBOX,completed,4.894,0.5873,4.3067
ORD-0087350,2026-07-06,2026-08-20,P-032404,T-01,XBOX,completed,49.6217,5.9546,43.6671
ORD-0087351,2026-07-06,2026-08-20,P-034433,T-05,PSN,completed,42.2355,12.6706,29.5648
ORD-0087352,2026-07-06,2026-08-05,P-044460,T-05,STEAM,completed,19.5066,4.8767,14.63
ORD-0087353,2026-07-06,2026-08-05,P-035617,T-04,STEAM,completed,31.2251,7.8063,23.4188
ORD-0087354,2026-07-06,2026-08-05,P-034014,T-03,STEAM,completed,13.6063,3.4016,10.2047
ORD-0087355,2026-07-06,2026-08-05,P-013710,T-04,STEAM,completed,36.2638,9.0659,27.1978
ORD-0087356,2026-07-06,2026-08-05,P-009900,T-04,EPIC,completed,9.0538,1.0865,7.9673
ORD-0087357,2026-07-06,2026-08-05,P-006754,T-05,STEAM,completed,48.5956,12.1489,36.4467
ORD-0087358,2026-07-06,2026-08-05,P-016778,T-01,STEAM,completed,14.8598,3.715,11.1449
ORD-0087359,2026-07-06,2026-08-05,P-020631,T-03,STEAM,completed,4.7685,1.1921,3.5764
ORD-0087360,2026-07-06,2026-08-05,P-010392,T-03,EPIC,completed,29.3934,3.5272,25.8662
ORD-0087361,2026-07-06,2026-08-05,P-013178,T-02,STEAM,completed,10.288,2.572,7.716
ORD-0087362,2026-07-06,2026-09-04,P-041103,T-05,NSW,completed,18.5476,5.5643,12.9833
ORD-0087363,2026-07-06,2026-08-05,P-043215,T-03,STEAM,completed,19.5956,4.8989,14.6967
ORD-0087364,2026-07-06,2026-08-05,P-023161,T-02,EPIC,completed,9.6594,1.1591,8.5003
ORD-0087365,2026-07-06,2026-08-20,P-010724,T-05,XBOX,completed,4.8488,0.5819,4.267
ORD-0087366,2026-07-06,2026-08-05,P-029609,T-04,STEAM,completed,88.8031,22.2008,66.6023
ORD-0087367,2026-07-06,2026-08-20,P-027710,T-03,PSN,completed,5.151,1.5453,3.6057
ORD-0087368,2026-07-06,2026-08-05,P-008726,T-04,STEAM,completed,8.9415,2.2354,6.7061
ORD-0087369,2026-07-06,2026-08-20,P-029176,T-02,PSN,completed,4.6584,1.3975,3.2609
ORD-0087370,2026-07-06,2026-08-05,P-030170,T-01,STEAM,completed,66.9928,16.7482,50.2446
ORD-0087371,2026-07-06,2026-08-20,P-010684,T-05,XBOX,completed,38.8785,4.6654,34.213
ORD-0087372,2026-07-06,2026-08-05,P-004105,T-02,STEAM,completed,33.8326,8.4581,25.3744
ORD-0087373,2026-07-06,2026-08-05,P-004243,T-01,STEAM,completed,52.8579,13.2145,39.6434
ORD-0087374,2026-07-06,2026-08-05,P-013398,T-04,EPIC,completed,4.5269,0.5432,3.9837
ORD-0087375,2026-07-06,2026-08-05,P-004829,T-04,EPIC,completed,59.202,7.1042,52.0978
ORD-0087376,2026-07-06,2026-08-05,P-041937,T-05,STEAM,refunded,13.1774,3.2943,9.883
ORD-0087377,2026-07-06,2026-08-05,P-003054,T-01,STEAM,completed,18.4392,4.6098,13.8294
ORD-0087378,2026-07-06,2026-08-20,P-014593,T-02,PSN,completed,8.4631,2.5389,5.9242
ORD-0087379,2026-07-06,2026-08-20,P-017240,T-01,XBOX,completed,46.1468,5.5376,40.6092
ORD-0087380,2026-07-06,2026-08-20,P-030566,T-04,PSN,completed,45.7858,13.7358,32.0501
ORD-0087383,2026-07-06,2026-08-05,P-018086,T-02,EPIC,completed,33.8326,4.0599,29.7727
ORD-0087384,2026-07-06,2026-08-20,P-010142,T-03,XBOX,completed,9.7978,1.1757,8.6221
ORD-0087385,2026-07-06,2026-08-05,P-044256,T-01,EPIC,completed,46.1468,5.5376,40.6092
ORD-0087386,2026-07-06,2026-09-04,P-027023,T-01,NSW,completed,19.823,5.9469,13.8761
ORD-0087387,2026-07-06,2026-08-20,P-024823,T-04,XBOX,completed,27.2003,3.264,23.9363
ORD-0087388,2026-07-06,2026-08-05,P-041523,T-05,EPIC,completed,39.4684,4.7362,34.7322
ORD-0087389,2026-07-06,2026-08-20,P-006729,T-03,PSN,completed,14.7016,4.4105,10.2911
ORD-0087390,2026-07-06,2026-09-04,P-008121,T-01,NSW,completed,16.1563,4.8469,11.3094
ORD-0087391,2026-07-06,2026-08-20,P-033674,T-02,PSN,completed,24.1732,7.252,16.9212
ORD-0087392,2026-07-06,2026-08-05,P-029300,T-01,STEAM,completed,5.2711,1.3178,3.9533
ORD-0087393,2026-07-06,2026-08-20,P-008121,T-01,PSN,completed,46.1468,13.844,32.3028
ORD-0087394,2026-07-06,2026-08-05,P-000870,T-01,STEAM,completed,9.9164,2.4791,7.4373
ORD-0087395,2026-07-06,2026-08-20,P-019815,T-02,PSN,completed,28.9979,8.6994,20.2985
ORD-0087396,2026-07-06,2026-08-20,P-016998,T-05,XBOX,completed,48.7913,5.855,42.9363
ORD-0087397,2026-07-06,2026-08-05,P-005508,T-02,EPIC,completed,24.1732,2.9008,21.2724
ORD-0087398,2026-07-06,2026-08-20,P-002565,T-02,XBOX,completed,23.3563,2.8028,20.5536
ORD-0087399,2026-07-06,2026-08-05,P-036835,T-05,STEAM,completed,38.8785,9.7196,29.1588
ORD-0087400,2026-07-06,2026-08-05,P-007008,T-03,STEAM,completed,4.894,1.2235,3.6705
ORD-0087401,2026-07-06,2026-09-04,P-001632,T-01,NSW,completed,55.3567,16.607,38.7497
ORD-0087402,2026-07-06,2026-08-20,P-007382,T-01,PSN,completed,49.6217,14.8865,34.7352
ORD-0087403,2026-07-06,2026-08-05,P-031248,T-03,STEAM,completed,4.894,1.2235,3.6705
ORD-0087405,2026-07-06,2026-08-20,P-004211,T-02,PSN,completed,4.8247,1.4474,3.3773
ORD-0087406,2026-07-06,2026-09-04,P-014877,T-02,NSW,completed,24.1732,7.252,16.9212
ORD-0087407,2026-07-06,2026-08-05,P-035633,T-02,STEAM,completed,23.446,5.8615,17.5845
ORD-0087408,2026-07-06,2026-08-05,P-015629,T-02,STEAM,completed,42.2956,10.5739,31.7217
ORD-0087409,2026-07-06,2026-09-04,P-034207,T-01,NSW,completed,27.2875,8.1863,19.1013
ORD-0087410,2026-07-06,2026-08-20,P-031829,T-05,XBOX,completed,39.0429,4.6851,34.3577
ORD-0087411,2026-07-06,2026-08-20,P-008686,T-05,PSN,completed,38.8785,11.6635,27.2149
ORD-0087412,2026-07-06,2026-08-05,P-010354,T-01,STEAM,completed,44.6587,11.1647,33.494
ORD-0087413,2026-07-06,2026-09-04,P-005543,T-01,NSW,completed,62.3031,18.6909,43.6122
ORD-0087414,2026-07-06,2026-08-20,P-037853,T-04,XBOX,completed,9.8472,1.1817,8.6656
ORD-0087415,2026-07-06,2026-08-20,P-000099,T-01,PSN,refunded,60.2932,18.088,42.2053
ORD-0087416,2026-07-06,2026-08-05,P-041377,T-02,STEAM,completed,10.2746,2.5686,7.7059
ORD-0087417,2026-07-06,2026-08-05,P-028246,T-01,STEAM,completed,15.6346,3.9086,11.7259
ORD-0087418,2026-07-06,2026-08-05,P-003427,T-03,STEAM,completed,29.3835,7.3459,22.0376
ORD-0087419,2026-07-06,2026-08-20,P-039450,T-03,PSN,completed,13.6154,4.0846,9.5308
ORD-0087420,2026-07-06,2026-08-05,P-036444,T-05,EPIC,completed,52.4884,6.2986,46.1898
ORD-0087421,2026-07-06,2026-08-20,P-006971,T-01,PSN,completed,8.9247,2.6774,6.2473
ORD-0087422,2026-07-06,2026-08-05,P-042527,T-01,STEAM,completed,49.6217,12.4054,37.2163
ORD-0087423,2026-07-06,2026-08-20,P-013316,T-01,PSN,completed,4.9533,1.486,3.4673
ORD-0087424,2026-07-06,2026-08-20,P-027274,T-03,XBOX,completed,19.5956,2.3515,17.2441
ORD-0087425,2026-07-06,2026-08-05,P-040105,T-02,EPIC,completed,23.3563,2.8028,20.5536
ORD-0087426,2026-07-06,2026-08-20,P-020912,T-02,PSN,completed,8.1757,2.4527,5.723
ORD-0087427,2026-07-06,2026-08-20,P-025245,T-01,XBOX,completed,76.7156,9.2059,67.5098
ORD-0087428,2026-07-06,2026-08-05,P-002118,T-02,STEAM,completed,37.461,9.3653,28.0958
ORD-0087429,2026-07-06,2026-08-20,P-042360,T-05,PSN,completed,4.8488,1.4546,3.3942
ORD-0087430,2026-07-06,2026-08-20,P-012096,T-02,PSN,completed,32.6363,9.7909,22.8454
ORD-0087431,2026-07-06,2026-08-05,P-028796,T-02,EPIC,completed,20.5625,2.4675,18.095
ORD-0087432,2026-07-06,2026-08-20,P-001547,T-02,PSN,completed,9.6594,2.8978,6.7616
ORD-0087433,2026-07-06,2026-08-05,P-038628,T-01,STEAM,completed,8.9163,2.2291,6.6872
ORD-0087435,2026-07-06,2026-08-05,P-000047,T-02,STEAM,completed,8.2094,2.0523,6.157
ORD-0087436,2026-07-06,2026-08-05,P-027230,T-01,STEAM,completed,45.1231,11.2808,33.8423
ORD-0087437,2026-07-06,2026-08-20,P-041672,T-03,PSN,completed,13.9416,4.1825,9.7591
ORD-0087438,2026-07-06,2026-08-20,P-041652,T-01,XBOX,completed,17.3711,2.0845,15.2865
ORD-0087439,2026-07-06,2026-08-05,P-000835,T-05,STEAM,completed,38.8785,9.7196,29.1588
ORD-0087440,2026-07-06,2026-08-20,P-022517,T-05,XBOX,completed,13.6734,1.6408,12.0326
ORD-0087441,2026-07-06,2026-08-20,P-018575,T-03,PSN,completed,18.5856,5.5757,13.0099
ORD-0087442,2026-07-06,2026-08-05,P-010007,T-01,STEAM,completed,65.4236,16.3559,49.0677
ORD-0087443,2026-07-06,2026-08-20,P-002963,T-01,XBOX,completed,9.9164,1.19,8.7265
ORD-0087444,2026-07-06,2026-08-20,P-003779,T-05,XBOX,completed,52.7163,6.326,46.3904
ORD-0087445,2026-07-06,2026-08-20,P-016775,T-02,XBOX,completed,17.5723,2.1087,15.4636
ORD-0087446,2026-07-06,2026-08-20,P-022456,T-02,XBOX,completed,32.6363,3.9164,28.7199
ORD-0087447,2026-07-06,2026-09-04,P-031715,T-01,NSW,completed,55.3664,16.6099,38.7565
ORD-0087448,2026-07-06,2026-08-20,P-010569,T-01,PSN,completed,4.9533,1.486,3.4673
ORD-0087449,2026-07-06,2026-08-20,P-023613,T-04,XBOX,completed,9.3982,1.1278,8.2704
ORD-0087450,2026-07-06,2026-08-05,P-024827,T-01,STEAM,completed,49.6217,12.4054,37.2163
ORD-0087451,2026-07-06,2026-08-05,P-025095,T-03,STEAM,completed,4.6227,1.1557,3.467
ORD-0087452,2026-07-06,2026-08-20,P-032521,T-01,PSN,completed,8.9247,2.6774,6.2473
ORD-0087453,2026-07-06,2026-08-20,P-025761,T-01,PSN,completed,49.6217,14.8865,34.7352
ORD-0087454,2026-07-06,2026-08-05,P-039531,T-05,EPIC,completed,9.6977,1.1637,8.5339
ORD-0087455,2026-07-06,2026-08-20,P-006150,T-02,XBOX,completed,9.6594,1.1591,8.5003
ORD-0087456,2026-07-06,2026-08-20,P-027644,T-02,XBOX,completed,9.6495,1.1579,8.4916
ORD-0087457,2026-07-06,2026-09-04,P-041854,T-03,NSW,completed,18.7494,5.6248,13.1246
ORD-0087458,2026-07-06,2026-08-05,P-013293,T-01,STEAM,completed,66.9928,16.7482,50.2446
ORD-0087459,2026-07-06,2026-08-20,P-026597,T-05,PSN,completed,4.8742,1.4623,3.4119
ORD-0087460,2026-07-06,2026-08-05,P-008561,T-01,STEAM,completed,45.1231,11.2808,33.8423
ORD-0087461,2026-07-06,2026-09-04,P-014246,T-01,NSW,completed,49.6217,14.8865,34.7352
ORD-0087462,2026-07-06,2026-08-20,P-000346,T-01,PSN,completed,54.1405,16.2421,37.8983
ORD-0087463,2026-07-06,2026-08-20,P-006065,T-02,XBOX,completed,16.9262,2.0311,14.895
ORD-0087464,2026-07-06,2026-08-05,P-025891,T-05,EPIC,completed,39.0429,4.6851,34.3577
ORD-0087465,2026-07-06,2026-08-05,P-012075,T-01,STEAM,completed,9.2196,2.3049,6.9147
ORD-0087466,2026-07-06,2026-08-20,P-001570,T-05,PSN,completed,9.7583,2.9275,6.8308
ORD-0087467,2026-07-06,2026-08-20,P-015200,T-03,PSN,completed,5.151,1.5453,3.6057
ORD-0087468,2026-07-06,2026-08-05,P-038297,T-01,STEAM,completed,4.9533,1.2383,3.715
ORD-0087469,2026-07-06,2026-08-20,P-028275,T-04,PSN,completed,36.2638,10.8791,25.3847
ORD-0087470,2026-07-06,2026-08-20,P-007824,T-01,PSN,completed,46.1468,13.844,32.3028
ORD-0087471,2026-07-06,2026-08-05,P-019395,T-01,EPIC,refunded,4.9533,0.5944,4.3589
ORD-0087472,2026-07-06,2026-08-05,P-032634,T-04,STEAM,refunded,4.9236,1.2309,3.6927
ORD-0087473,2026-07-06,2026-08-20,P-013302,T-05,XBOX,completed,53.2861,6.3943,46.8918
ORD-0087474,2026-07-06,2026-08-20,P-021597,T-02,PSN,completed,33.8227,10.1468,23.6759
ORD-0087475,2026-07-06,2026-08-20,P-027598,T-02,XBOX,completed,23.446,2.8135,20.6325
ORD-0087476,2026-07-06,2026-08-05,P-005729,T-01,STEAM,completed,9.9164,2.4791,7.4373
ORD-0087477,2026-07-06,2026-08-05,P-036032,T-02,STEAM,completed,25.7399,6.435,19.305
ORD-0087478,2026-07-06,2026-08-05,P-035496,T-02,STEAM,completed,23.446,5.8615,17.5845
ORD-0087479,2026-07-06,2026-08-05,P-009215,T-02,STEAM,completed,31.6553,7.9138,23.7415
ORD-0087480,2026-07-06,2026-08-05,P-035365,T-01,STEAM,completed,17.3711,4.3428,13.0283
ORD-0087481,2026-07-06,2026-08-05,P-003924,T-05,STEAM,completed,47.5065,11.8766,35.6299
ORD-0087482,2026-07-06,2026-09-04,P-005695,T-05,NSW,completed,53.6753,16.1026,37.5727
ORD-0087483,2026-07-06,2026-08-05,P-030221,T-04,STEAM,completed,26.8056,6.7014,20.1042
ORD-0087484,2026-07-06,2026-08-05,P-023997,T-01,STEAM,completed,44.6587,11.1647,33.494
ORD-0087485,2026-07-06,2026-08-05,P-020702,T-03,STEAM,completed,4.6227,1.1557,3.467
ORD-0087486,2026-07-06,2026-08-05,P-005271,T-04,STEAM,completed,10.3816,2.5954,7.7862
ORD-0087487,2026-07-06,2026-08-20,P-023991,T-01,PSN,completed,17.3711,5.2113,12.1598
ORD-0087488,2026-07-06,2026-08-05,P-034173,T-04,STEAM,completed,9.8472,2.4618,7.3854
ORD-0087489,2026-07-06,2026-08-05,P-024990,T-05,STEAM,completed,38.8785,9.7196,29.1588
ORD-0087490,2026-07-06,2026-08-20,P-018100,T-02,PSN,completed,4.8247,1.4474,3.3773
ORD-0087491,2026-07-06,2026-08-20,P-044216,T-05,PSN,completed,9.86,2.958,6.902
ORD-0087492,2026-07-06,2026-08-05,P-035283,T-04,STEAM,completed,4.5269,1.1317,3.3952
ORD-0087493,2026-07-06,2026-08-20,P-027348,T-04,PSN,completed,34.5246,10.3574,24.1672
ORD-0087494,2026-07-06,2026-08-05,P-007416,T-04,STEAM,completed,10.9301,2.7325,8.1976
ORD-0087495,2026-07-06,2026-08-05,P-033029,T-01,EPIC,completed,49.6217,5.9546,43.6671
ORD-0087496,2026-07-06,2026-09-04,P-027147,T-01,NSW,completed,16.1563,4.8469,11.3094
ORD-0087497,2026-07-06,2026-08-20,P-012466,T-05,PSN,completed,87.4546,26.2364,61.2182
