refund_id,order_id,refund_date,order_date,title_id,platform_code,player_id,refund_reason,refund_usd,platform_fee_credit_usd,net_refund_usd
RFD-005363,ORD-0070637,2026-06-09,2026-04-22,T-02,PSN,P-036822,player_request,9.8753,2.9626,6.9127
RFD-005364,ORD-0070660,2026-05-01,2026-04-22,T-02,STEAM,P-036117,accidental_purchase,9.8654,2.4663,7.399
RFD-005365,ORD-0070684,2026-05-21,2026-04-22,T-02,EPIC,P-015789,partial_goodwill,2.4663,0.296,2.1704
RFD-005366,ORD-0070698,2026-04-30,2026-04-22,T-01,XBOX,P-003421,partial_goodwill,9.3781,1.1254,8.2527
RFD-005367,ORD-0070700,2026-05-06,2026-04-22,T-01,PSN,P-012180,player_request,10.1223,3.0367,7.0856
RFD-005368,ORD-0070709,2026-07-02,2026-04-22,T-05,PSN,P-027203,accidental_purchase,38.0772,11.4232,26.6541
RFD-005369,ORD-0070717,2026-06-09,2026-04-22,T-04,XBOX,P-026117,accidental_purchase,30.2627,3.6315,26.6312
RFD-005370,ORD-0070764,2026-05-14,2026-04-23,T-01,XBOX,P-000484,player_request,68.723,8.2468,60.4762
RFD-005371,ORD-0070766,2026-05-01,2026-04-23,T-02,NSW,P-035137,price_adjustment,8.1847,2.4554,5.7293
RFD-005372,ORD-0070773,2026-05-01,2026-04-23,T-04,STEAM,P-012355,partial_goodwill,2.2598,0.5649,1.6948
RFD-005373,ORD-0070790,2026-04-26,2026-04-23,T-01,STEAM,P-028599,price_adjustment,13.9961,3.499,10.4971
RFD-005374,ORD-0070793,2026-05-10,2026-04-23,T-02,EPIC,P-018813,partial_goodwill,2.8601,0.3432,2.5169
RFD-005375,ORD-0070805,2026-05-01,2026-04-23,T-03,EPIC,P-000983,price_adjustment,7.0086,0.841,6.1676
RFD-005376,ORD-0070816,2026-05-02,2026-04-23,T-02,STEAM,P-039661,player_request,55.5564,13.8891,41.6673
RFD-005377,ORD-0070821,2026-05-10,2026-04-23,T-01,STEAM,P-031270,partial_goodwill,8.9149,2.2287,6.6862
RFD-005378,ORD-0070823,2026-06-02,2026-04-23,T-03,STEAM,P-043529,partial_goodwill,3.4577,0.8644,2.5933
RFD-005379,ORD-0070862,2026-06-02,2026-04-23,T-01,XBOX,P-030008,partial_goodwill,8.9149,1.0698,7.8451
RFD-005380,ORD-0070870,2026-04-26,2026-04-23,T-02,STEAM,P-031283,partial_goodwill,4.3408,1.0852,3.2556
RFD-005381,ORD-0070890,2026-05-22,2026-04-23,T-02,STEAM,P-036967,partial_goodwill,18.3186,4.5796,13.7389
RFD-005382,ORD-0070911,2026-05-02,2026-04-24,T-02,XBOX,P-010336,partial_goodwill,4.5114,0.5414,3.97
RFD-005383,ORD-0070920,2026-05-15,2026-04-24,T-03,STEAM,P-007690,accidental_purchase,20.1386,5.0346,15.1039
RFD-005384,ORD-0070921,2026-05-11,2026-04-24,T-01,PSN,P-003034,price_adjustment,22.2343,6.6703,15.564
RFD-005385,ORD-0070930,2026-05-03,2026-04-24,T-04,XBOX,P-008204,accidental_purchase,69.5483,8.3458,61.2025
RFD-005386,ORD-0070979,2026-05-23,2026-04-24,T-01,STEAM,P-008701,price_adjustment,15.6039,3.901,11.703
RFD-005387,ORD-0070985,2026-05-03,2026-04-24,T-02,STEAM,P-035334,accidental_purchase,8.2799,2.07,6.2099
RFD-005388,ORD-0070990,2026-06-03,2026-04-24,T-01,STEAM,P-018156,partial_goodwill,20.1894,5.0473,15.142
RFD-005389,ORD-0071007,2026-04-29,2026-04-24,T-01,STEAM,P-006197,platform_policy,9.4463,2.3616,7.0848
RFD-005390,ORD-0071016,2026-04-26,2026-04-24,T-01,PSN,P-010364,player_request,10.065,3.0195,7.0455
RFD-005391,ORD-0071017,2026-06-03,2026-04-24,T-02,NSW,P-008970,price_adjustment,5.837,1.7511,4.0859
RFD-005392,ORD-0071023,2026-04-27,2026-04-24,T-04,STEAM,P-020739,price_adjustment,15.2106,3.8027,11.408
RFD-005393,ORD-0071024,2026-04-26,2026-04-24,T-04,STEAM,P-026306,player_request,30.4212,7.6053,22.8159
RFD-005394,ORD-0071025,2026-06-03,2026-04-24,T-03,STEAM,P-006754,partial_goodwill,1.5694,0.3923,1.177
RFD-005395,ORD-0071028,2026-05-27,2026-04-24,T-04,NSW,P-015699,accidental_purchase,60.8425,18.2527,42.5897
RFD-005396,ORD-0071029,2026-05-02,2026-04-24,T-03,PSN,P-011132,partial_goodwill,1.2105,0.3632,0.8474
RFD-005397,ORD-0071059,2026-07-04,2026-04-24,T-04,STEAM,P-013652,player_request,30.4212,7.6053,22.8159
RFD-005398,ORD-0071060,2026-05-02,2026-04-24,T-02,XBOX,P-012555,partial_goodwill,4.3488,0.5219,3.8269
RFD-005399,ORD-0071074,2026-05-02,2026-04-24,T-04,STEAM,P-044858,partial_goodwill,13.1177,3.2794,9.8383
RFD-005400,ORD-0071079,2026-04-29,2026-04-24,T-03,EPIC,P-036713,accidental_purchase,15.109,1.8131,13.2959
RFD-005401,ORD-0071091,2026-06-03,2026-04-24,T-04,STEAM,P-031905,partial_goodwill,13.3626,3.3407,10.022
RFD-005402,ORD-0071094,2026-05-02,2026-04-24,T-04,STEAM,P-018291,price_adjustment,10.0388,2.5097,7.5291
RFD-005403,ORD-0071098,2026-05-23,2026-04-24,T-02,XBOX,P-000115,price_adjustment,4.088,0.4906,3.5975
RFD-005404,ORD-0071100,2026-05-02,2026-04-24,T-02,STEAM,P-032664,partial_goodwill,8.1997,2.0499,6.1498
RFD-005405,ORD-0071135,2026-05-12,2026-04-25,T-02,XBOX,P-020081,partial_goodwill,2.7689,0.3323,2.4367
RFD-005406,ORD-0071144,2026-05-03,2026-04-25,T-01,XBOX,P-023175,price_adjustment,1.6605,0.1993,1.4612
RFD-005407,ORD-0071149,2026-05-03,2026-04-25,T-01,STEAM,P-044082,price_adjustment,5.1443,1.2861,3.8582
RFD-005408,ORD-0071170,2026-05-12,2026-04-25,T-05,STEAM,P-012112,partial_goodwill,2.4995,0.6249,1.8747
RFD-005409,ORD-0071248,2026-04-28,2026-04-25,T-05,STEAM,P-010928,partial_goodwill,2.4512,0.6128,1.8384
RFD-005410,ORD-0071306,2026-05-13,2026-04-26,T-01,PSN,P-025421,price_adjustment,25.4933,7.648,17.8453
RFD-005411,ORD-0071315,2026-05-17,2026-04-26,T-04,STEAM,P-044636,platform_policy,4.4475,1.1119,3.3356
RFD-005412,ORD-0071327,2026-06-05,2026-04-26,T-03,PSN,P-041537,partial_goodwill,9.6363,2.8909,6.7454
RFD-005413,ORD-0071331,2026-05-29,2026-04-26,T-02,PSN,P-035854,accidental_purchase,32.6792,9.8038,22.8755
RFD-005414,ORD-0071343,2026-04-29,2026-04-26,T-03,PSN,P-019771,price_adjustment,7.5494,2.2648,5.2846
RFD-005415,ORD-0071355,2026-05-17,2026-04-26,T-04,STEAM,P-015846,accidental_purchase,27.8692,6.9673,20.9019
RFD-005416,ORD-0071376,2026-05-13,2026-04-26,T-02,XBOX,P-018628,price_adjustment,2.3891,0.2867,2.1024
RFD-005417,ORD-0071383,2026-04-29,2026-04-26,T-01,STEAM,P-035288,price_adjustment,20.1894,5.0473,15.142
RFD-005418,ORD-0071384,2026-06-05,2026-04-26,T-05,NSW,P-021774,partial_goodwill,14.1616,4.2485,9.9131
RFD-005419,ORD-0071394,2026-06-05,2026-04-26,T-02,STEAM,P-032670,partial_goodwill,2.3891,0.5973,1.7918
RFD-005420,ORD-0071402,2026-05-01,2026-04-26,T-04,STEAM,P-003429,platform_policy,4.4475,1.1119,3.3356
RFD-005421,ORD-0071412,2026-05-29,2026-04-26,T-01,STEAM,P-013903,player_request,10.1912,2.5478,7.6434
RFD-005422,ORD-0071417,2026-05-29,2026-04-26,T-04,NSW,P-026724,accidental_purchase,9.7562,2.9269,6.8293
RFD-005423,ORD-0071422,2026-05-01,2026-04-26,T-02,STEAM,P-000301,accidental_purchase,9.927,2.4818,7.4453
RFD-005424,ORD-0071424,2026-06-13,2026-04-26,T-03,XBOX,P-006413,platform_policy,15.109,1.8131,13.2959
RFD-005425,ORD-0071434,2026-05-05,2026-04-26,T-01,STEAM,P-008752,player_request,50.4656,12.6164,37.8492
RFD-005426,ORD-0071439,2026-05-01,2026-04-26,T-01,EPIC,P-028086,player_request,8.8867,1.0664,7.8203
RFD-005427,ORD-0071451,2026-04-29,2026-04-26,T-02,STEAM,P-039820,price_adjustment,8.3767,2.0942,6.2826
RFD-005428,ORD-0071471,2026-04-28,2026-04-26,T-04,EPIC,P-042238,platform_policy,59.6238,7.1549,52.4689
RFD-005429,ORD-0071480,2026-05-10,2026-04-26,T-01,PSN,P-026525,accidental_purchase,44.4685,13.3406,31.128
RFD-005430,ORD-0071499,2026-06-05,2026-04-26,T-05,XBOX,P-016635,price_adjustment,6.9673,0.8361,6.1312
RFD-005431,ORD-0071516,2026-05-04,2026-04-26,T-02,NSW,P-020392,partial_goodwill,23.6908,7.1072,16.5836
RFD-005432,ORD-0071535,2026-07-07,2026-04-27,T-05,STEAM,P-027090,accidental_purchase,39.9943,9.9986,29.9957
RFD-005433,ORD-0071540,2026-05-14,2026-04-27,T-04,XBOX,P-025998,partial_goodwill,15.1612,1.8193,13.3418
RFD-005434,ORD-0071587,2026-05-11,2026-04-27,T-03,STEAM,P-023689,player_request,4.9986,1.2497,3.749
RFD-005435,ORD-0071629,2026-04-30,2026-04-27,T-05,STEAM,P-021577,partial_goodwill,26.2927,6.5732,19.7195
RFD-005436,ORD-0071651,2026-05-15,2026-04-28,T-02,STEAM,P-007066,price_adjustment,4.6918,1.1729,3.5188
RFD-005437,ORD-0071688,2026-05-03,2026-04-28,T-01,PSN,P-044803,accidental_purchase,50.5312,15.1594,35.3718
RFD-005438,ORD-0071698,2026-05-07,2026-04-28,T-02,XBOX,P-029627,platform_policy,14.3967,1.7276,12.6691
RFD-005439,ORD-0071707,2026-06-15,2026-04-28,T-02,STEAM,P-013286,platform_policy,9.6011,2.4003,7.2008
RFD-005440,ORD-0071712,2026-06-07,2026-04-28,T-01,STEAM,P-006592,partial_goodwill,2.5283,0.6321,1.8963
RFD-005441,ORD-0071740,2026-06-07,2026-04-28,T-04,STEAM,P-013964,partial_goodwill,2.6497,0.6624,1.9873
RFD-005442,ORD-0071748,2026-05-03,2026-04-28,T-01,STEAM,P-008053,platform_policy,101.518,25.3795,76.1385
RFD-005443,ORD-0071764,2026-05-19,2026-04-28,T-01,XBOX,P-018918,player_request,20.6523,2.4783,18.174
RFD-005444,ORD-0071767,2026-04-30,2026-04-28,T-05,EPIC,P-004172,platform_policy,15.1299,1.8156,13.3143
RFD-005445,ORD-0071782,2026-05-01,2026-04-28,T-03,STEAM,P-005706,price_adjustment,1.2541,0.3135,0.9405
RFD-005446,ORD-0071794,2026-05-01,2026-04-29,T-05,PSN,P-006075,accidental_purchase,49.9752,14.9926,34.9826
RFD-005447,ORD-0071834,2026-05-04,2026-04-29,T-03,XBOX,P-017371,accidental_purchase,14.3374,1.7205,12.6169
RFD-005448,ORD-0071836,2026-05-01,2026-04-29,T-03,XBOX,P-032074,player_request,25.1549,3.0186,22.1363
RFD-005449,ORD-0071844,2026-05-16,2026-04-29,T-01,STEAM,P-014919,partial_goodwill,12.7399,3.185,9.5549
RFD-005450,ORD-0071859,2026-06-16,2026-04-29,T-04,PSN,P-013527,platform_policy,32.6278,9.7884,22.8395
RFD-005451,ORD-0071874,2026-05-16,2026-04-29,T-03,NSW,P-024352,partial_goodwill,3.038,0.9114,2.1266
RFD-005452,ORD-0071898,2026-05-28,2026-04-29,T-03,EPIC,P-023782,partial_goodwill,3.038,0.3646,2.6735
RFD-005453,ORD-0071921,2026-05-16,2026-04-29,T-02,XBOX,P-005524,price_adjustment,16.2136,1.9456,14.268
RFD-005454,ORD-0071934,2026-05-13,2026-04-29,T-01,STEAM,P-013984,platform_policy,53.3552,13.3388,40.0164
RFD-005455,ORD-0071967,2026-05-28,2026-04-29,T-05,EPIC,P-028137,partial_goodwill,10.1302,1.2156,8.9145
RFD-005456,ORD-0071981,2026-05-02,2026-04-29,T-03,PSN,P-038536,price_adjustment,6.7534,2.026,4.7274
RFD-005457,ORD-0071982,2026-06-08,2026-04-29,T-02,NSW,P-016000,partial_goodwill,10.7844,3.2353,7.5491
RFD-005458,ORD-0071987,2026-05-17,2026-04-30,T-02,STEAM,P-008552,partial_goodwill,3.2626,0.8157,2.447
RFD-005459,ORD-0071995,2026-05-08,2026-04-30,T-04,PSN,P-005377,price_adjustment,4.9357,1.4807,3.455
RFD-005460,ORD-0072001,2026-05-03,2026-04-30,T-02,PSN,P-027987,price_adjustment,8.1769,2.4531,5.7238
RFD-005461,ORD-0072016,2026-05-29,2026-04-30,T-01,STEAM,P-032697,partial_goodwill,12.7162,3.179,9.5371
RFD-005462,ORD-0072025,2026-05-03,2026-04-30,T-03,EPIC,P-006809,price_adjustment,1.3172,0.1581,1.1591
RFD-005463,ORD-0072026,2026-05-08,2026-04-30,T-01,XBOX,P-036725,partial_goodwill,1.1843,0.1421,1.0422
RFD-005464,ORD-0072035,2026-05-17,2026-04-30,T-01,XBOX,P-009736,price_adjustment,15.2311,1.8277,13.4034
RFD-005465,ORD-0072050,2026-07-10,2026-04-30,T-01,XBOX,P-029736,accidental_purchase,68.9232,8.2708,60.6524
RFD-005466,ORD-0072055,2026-05-09,2026-04-30,T-01,PSN,P-043418,accidental_purchase,18.32,5.496,12.824
RFD-005467,ORD-0072096,2026-05-02,2026-04-30,T-02,NSW,P-030437,accidental_purchase,24.7737,7.4321,17.3416
RFD-005468,ORD-0072108,2026-05-03,2026-04-30,T-05,STEAM,P-005460,price_adjustment,9.9963,2.4991,7.4972
RFD-005469,ORD-0072110,2026-06-02,2026-04-30,T-01,NSW,P-011791,player_request,17.8026,5.3408,12.4619
RFD-005470,ORD-0072119,2026-05-03,2026-04-30,T-04,PSN,P-001314,price_adjustment,9.0204,2.7061,6.3143
RFD-005471,ORD-0072133,2026-06-09,2026-04-30,T-04,STEAM,P-037891,price_adjustment,4.6569,1.1642,3.4927
RFD-005472,ORD-0072143,2026-05-29,2026-04-30,T-05,EPIC,P-031994,partial_goodwill,11.9468,1.4336,10.5132
RFD-005473,ORD-0072152,2026-06-17,2026-04-30,T-05,XBOX,P-021989,player_request,40.0129,4.8015,35.2113
RFD-005474,ORD-0072165,2026-05-09,2026-05-01,T-01,STEAM,P-002080,partial_goodwill,28.5921,7.148,21.4441
RFD-005475,ORD-0072178,2026-05-04,2026-05-01,T-04,STEAM,P-032155,partial_goodwill,5.1153,1.2788,3.8365
RFD-005476,ORD-0072226,2026-05-18,2026-05-01,T-04,STEAM,P-044056,price_adjustment,2.6562,0.664,1.9921
RFD-005477,ORD-0072266,2026-05-09,2026-05-01,T-01,PSN,P-023161,partial_goodwill,20.1442,6.0433,14.101
RFD-005478,ORD-0072267,2026-05-04,2026-05-01,T-02,PSN,P-007875,partial_goodwill,19.6272,5.8882,13.739
RFD-005479,ORD-0072293,2026-05-22,2026-05-01,T-01,STEAM,P-022059,accidental_purchase,50.8827,12.7207,38.162
RFD-005480,ORD-0072324,2026-05-22,2026-05-01,T-02,PSN,P-015936,player_request,9.9048,2.9715,6.9334
RFD-005481,ORD-0072339,2026-05-30,2026-05-01,T-05,STEAM,P-022318,partial_goodwill,2.5041,0.626,1.8781
RFD-005482,ORD-0072369,2026-05-04,2026-05-01,T-02,STEAM,P-036284,partial_goodwill,3.1836,0.7959,2.3877
RFD-005483,ORD-0072373,2026-05-19,2026-05-02,T-01,PSN,P-044637,price_adjustment,5.0791,1.5237,3.5554
RFD-005484,ORD-0072380,2026-05-04,2026-05-02,T-04,XBOX,P-014531,player_request,9.9863,1.1984,8.788
RFD-005485,ORD-0072414,2026-05-31,2026-05-02,T-03,STEAM,P-012147,price_adjustment,2.3978,0.5994,1.7983
RFD-005486,ORD-0072423,2026-05-10,2026-05-02,T-01,PSN,P-015751,partial_goodwill,2.2284,0.6685,1.5599
RFD-005487,ORD-0072427,2026-06-11,2026-05-02,T-04,PSN,P-000533,partial_goodwill,11.9433,3.583,8.3603
RFD-005488,ORD-0072434,2026-05-19,2026-05-02,T-01,PSN,P-023063,partial_goodwill,35.6047,10.6814,24.9233
RFD-005489,ORD-0072436,2026-05-11,2026-05-02,T-01,XBOX,P-025010,platform_policy,13.6854,1.6422,12.0432
RFD-005490,ORD-0072440,2026-05-19,2026-05-02,T-01,STEAM,P-019577,price_adjustment,11.9083,2.9771,8.9313
RFD-005491,ORD-0072446,2026-05-07,2026-05-02,T-02,PSN,P-016329,platform_policy,4.9474,1.4842,3.4631
RFD-005492,ORD-0072454,2026-05-07,2026-05-02,T-04,STEAM,P-009676,player_request,4.9867,1.2467,3.7401
RFD-005493,ORD-0072455,2026-06-04,2026-05-02,T-01,PSN,P-010808,player_request,5.0791,1.5237,3.5554
RFD-005494,ORD-0072467,2026-05-16,2026-05-02,T-01,PSN,P-024760,accidental_purchase,4.4551,1.3365,3.1185
RFD-005495,ORD-0072512,2026-05-04,2026-05-02,T-01,STEAM,P-021351,player_request,15.2374,3.8094,11.4281
RFD-005496,ORD-0072523,2026-06-11,2026-05-02,T-04,STEAM,P-019897,partial_goodwill,7.493,1.8732,5.6197
RFD-005497,ORD-0072525,2026-05-31,2026-05-02,T-02,XBOX,P-013947,price_adjustment,17.3462,2.0815,15.2646
RFD-005498,ORD-0072539,2026-05-23,2026-05-02,T-01,PSN,P-008332,player_request,8.9185,2.6756,6.243
RFD-005499,ORD-0072543,2026-05-05,2026-05-02,T-03,XBOX,P-025865,partial_goodwill,13.1737,1.5808,11.5929
RFD-005500,ORD-0072546,2026-05-31,2026-05-02,T-01,EPIC,P-022138,partial_goodwill,3.5665,0.428,3.1385
RFD-005501,ORD-0072552,2026-05-05,2026-05-02,T-02,PSN,P-002829,partial_goodwill,8.6625,2.5988,6.0638
RFD-005502,ORD-0072587,2026-05-07,2026-05-02,T-01,EPIC,P-018035,platform_policy,50.8827,6.1059,44.7768
RFD-005503,ORD-0072591,2026-05-10,2026-05-02,T-04,PSN,P-032456,partial_goodwill,6.7871,2.0361,4.751
RFD-005504,ORD-0072598,2026-05-19,2026-05-02,T-02,STEAM,P-020660,price_adjustment,12.3887,3.0972,9.2915
RFD-005505,ORD-0072615,2026-05-20,2026-05-03,T-02,STEAM,P-030465,partial_goodwill,7.9752,1.9938,5.9814
RFD-005506,ORD-0072622,2026-05-05,2026-05-03,T-04,STEAM,P-019887,accidental_purchase,40.9779,10.2445,30.7334
RFD-005507,ORD-0072636,2026-06-12,2026-05-03,T-01,NSW,P-033353,price_adjustment,25.4363,7.6309,17.8054
RFD-005508,ORD-0072654,2026-05-06,2026-05-03,T-02,STEAM,P-030424,partial_goodwill,11.714,2.9285,8.7855
RFD-005509,ORD-0072655,2026-06-01,2026-05-03,T-01,EPIC,P-025877,price_adjustment,5.1565,0.6188,4.5377
RFD-005510,ORD-0072658,2026-05-20,2026-05-03,T-03,EPIC,P-041130,partial_goodwill,3.5967,0.4316,3.1651
RFD-005511,ORD-0072684,2026-05-17,2026-05-03,T-04,STEAM,P-039130,player_request,35.758,8.9395,26.8185
RFD-005512,ORD-0072718,2026-05-08,2026-05-03,T-01,PSN,P-005955,platform_policy,10.1583,3.0475,7.1108
RFD-005513,ORD-0072725,2026-06-12,2026-05-03,T-01,STEAM,P-022055,price_adjustment,2.5345,0.6336,1.9009
RFD-005514,ORD-0072731,2026-06-20,2026-05-03,T-03,PSN,P-016671,platform_policy,33.831,10.1493,23.6817
RFD-005515,ORD-0072733,2026-05-20,2026-05-03,T-01,STEAM,P-014627,partial_goodwill,3.8119,0.953,2.8589
RFD-005516,ORD-0072743,2026-05-11,2026-05-03,T-02,STEAM,P-031942,price_adjustment,4.7227,1.1807,3.542
RFD-005517,ORD-0072746,2026-06-12,2026-05-03,T-01,PSN,P-024845,partial_goodwill,3.9064,1.1719,2.7345
RFD-005518,ORD-0072754,2026-06-12,2026-05-03,T-03,PSN,P-007914,price_adjustment,1.6525,0.4957,1.1567
RFD-005519,ORD-0072817,2026-05-05,2026-05-03,T-04,PSN,P-027444,accidental_purchase,10.6246,3.1874,7.4373
RFD-005520,ORD-0072827,2026-06-05,2026-05-03,T-03,STEAM,P-032141,platform_policy,27.7439,6.936,20.8079
RFD-005521,ORD-0072837,2026-06-13,2026-05-04,T-03,NSW,P-021830,partial_goodwill,4.9504,1.4851,3.4653
RFD-005522,ORD-0072848,2026-05-06,2026-05-04,T-01,XBOX,P-007630,accidental_purchase,8.8849,1.0662,7.8187
RFD-005523,ORD-0072872,2026-05-25,2026-05-04,T-01,STEAM,P-008590,player_request,60.081,15.0203,45.0608
RFD-005524,ORD-0072893,2026-05-12,2026-05-04,T-02,STEAM,P-020279,partial_goodwill,6.0478,1.5119,4.5358
RFD-005525,ORD-0072900,2026-06-13,2026-05-04,T-05,PSN,P-013875,partial_goodwill,19.1273,5.7382,13.3891
RFD-005526,ORD-0072901,2026-05-21,2026-05-04,T-05,STEAM,P-013953,partial_goodwill,1.6759,0.419,1.2569
RFD-005527,ORD-0072911,2026-06-02,2026-05-04,T-01,STEAM,P-028739,partial_goodwill,17.3356,4.3339,13.0017
RFD-005528,ORD-0072927,2026-05-09,2026-05-04,T-01,PSN,P-033678,platform_policy,91.7192,27.5158,64.2034
RFD-005529,ORD-0072935,2026-05-07,2026-05-04,T-01,EPIC,P-004941,price_adjustment,5.8768,0.7052,5.1716
RFD-005530,ORD-0072998,2026-06-21,2026-05-04,T-02,STEAM,P-011247,platform_policy,4.8261,1.2065,3.6196
RFD-005531,ORD-0073002,2026-06-13,2026-05-04,T-02,EPIC,P-003674,price_adjustment,3.0821,0.3699,2.7123
RFD-005532,ORD-0073003,2026-05-13,2026-05-04,T-05,PSN,P-010883,player_request,9.9905,2.9972,6.9934
RFD-005533,ORD-0073012,2026-06-06,2026-05-04,T-02,NSW,P-039282,platform_policy,33.8332,10.15,23.6832
RFD-005534,ORD-0073036,2026-06-02,2026-05-04,T-02,STEAM,P-003759,price_adjustment,24.7737,6.1934,18.5803
RFD-005535,ORD-0073046,2026-06-02,2026-05-04,T-05,PSN,P-006056,price_adjustment,20.0115,6.0034,14.008
RFD-005536,ORD-0073069,2026-05-09,2026-05-04,T-01,STEAM,P-015251,accidental_purchase,61.0071,15.2518,45.7553
RFD-005537,ORD-0073082,2026-05-21,2026-05-04,T-04,EPIC,P-024015,partial_goodwill,13.3725,1.6047,11.7678
RFD-005538,ORD-0073115,2026-05-08,2026-05-05,T-02,XBOX,P-021607,price_adjustment,8.2057,0.9847,7.221
RFD-005539,ORD-0073152,2026-05-19,2026-05-05,T-01,PSN,P-040627,platform_policy,68.6893,20.6068,48.0825
RFD-005540,ORD-0073159,2026-06-14,2026-05-05,T-01,XBOX,P-038366,price_adjustment,6.9946,0.8394,6.1553
RFD-005541,ORD-0073165,2026-05-08,2026-05-05,T-01,STEAM,P-016764,partial_goodwill,4.7128,1.1782,3.5346
RFD-005542,ORD-0073187,2026-05-08,2026-05-05,T-03,STEAM,P-017410,partial_goodwill,2.3023,0.5756,1.7268
RFD-005543,ORD-0073188,2026-06-03,2026-05-05,T-02,XBOX,P-028844,price_adjustment,4.6666,0.56,4.1066
RFD-005544,ORD-0073202,2026-05-13,2026-05-05,T-02,XBOX,P-044607,price_adjustment,3.2642,0.3917,2.8725
RFD-005545,ORD-0073205,2026-06-22,2026-05-05,T-05,STEAM,P-044101,platform_policy,42.9996,10.7499,32.2497
RFD-005546,ORD-0073211,2026-05-08,2026-05-05,T-03,NSW,P-038096,partial_goodwill,9.496,2.8488,6.6472
RFD-005547,ORD-0073235,2026-05-08,2026-05-05,T-01,STEAM,P-025258,partial_goodwill,7.1296,1.7824,5.3472
RFD-005548,ORD-0073240,2026-05-13,2026-05-05,T-02,NSW,P-008402,price_adjustment,9.4721,2.8416,6.6305
RFD-005549,ORD-0073245,2026-06-14,2026-05-05,T-01,PSN,P-026790,price_adjustment,17.1723,5.1517,12.0206
RFD-005550,ORD-0073248,2026-05-22,2026-05-05,T-04,STEAM,P-000588,partial_goodwill,6.334,1.5835,4.7505
RFD-005551,ORD-0073252,2026-05-08,2026-05-05,T-01,NSW,P-033327,partial_goodwill,4.0109,1.2033,2.8076
RFD-005552,ORD-0073260,2026-05-10,2026-05-05,T-01,EPIC,P-042510,player_request,50.8784,6.1054,44.773
RFD-005553,ORD-0073300,2026-05-15,2026-05-06,T-04,XBOX,P-032072,player_request,28.061,3.3673,24.6937
RFD-005554,ORD-0073322,2026-06-23,2026-05-06,T-04,NSW,P-026509,player_request,31.161,9.3483,21.8127
RFD-005555,ORD-0073324,2026-05-23,2026-05-06,T-03,XBOX,P-021977,price_adjustment,2.5162,0.3019,2.2143
RFD-005556,ORD-0073334,2026-05-23,2026-05-06,T-01,NSW,P-023621,partial_goodwill,1.5132,0.4539,1.0592
RFD-005557,ORD-0073336,2026-06-04,2026-05-06,T-02,PSN,P-004635,partial_goodwill,4.3574,1.3072,3.0502
RFD-005558,ORD-0073352,2026-05-23,2026-05-06,T-04,STEAM,P-037609,partial_goodwill,3.451,0.8628,2.5883
RFD-005559,ORD-0073373,2026-05-15,2026-05-06,T-01,STEAM,P-000739,player_request,10.138,2.5345,7.6035
RFD-005560,ORD-0073390,2026-05-20,2026-05-06,T-04,PSN,P-007401,player_request,5.0336,1.5101,3.5235
RFD-005561,ORD-0073411,2026-06-08,2026-05-06,T-01,EPIC,P-012584,platform_policy,4.7506,0.5701,4.1806
RFD-005562,ORD-0073429,2026-05-14,2026-05-06,T-05,STEAM,P-009501,price_adjustment,11.0502,2.7626,8.2877
RFD-005563,ORD-0073452,2026-05-23,2026-05-06,T-01,PSN,P-043523,price_adjustment,9.2081,2.7624,6.4456
RFD-005564,ORD-0073455,2026-06-08,2026-05-06,T-01,STEAM,P-030841,accidental_purchase,61.2747,15.3187,45.956
RFD-005565,ORD-0073458,2026-06-04,2026-05-06,T-01,XBOX,P-012732,partial_goodwill,4.7506,0.5701,4.1806
RFD-005566,ORD-0073459,2026-06-23,2026-05-06,T-05,STEAM,P-032975,platform_policy,95.9267,23.9817,71.945
RFD-005567,ORD-0073463,2026-05-27,2026-05-06,T-01,STEAM,P-043779,player_request,50.7302,12.6826,38.0477
RFD-005568,ORD-0073467,2026-07-16,2026-05-06,T-04,STEAM,P-030612,player_request,9.8234,2.4558,7.3675
RFD-005569,ORD-0073486,2026-05-23,2026-05-06,T-04,XBOX,P-042822,price_adjustment,4.6701,0.5604,4.1097
RFD-005570,ORD-0073495,2026-05-10,2026-05-07,T-05,STEAM,P-038030,price_adjustment,6.6862,1.6716,5.0147
RFD-005571,ORD-0073500,2026-05-09,2026-05-07,T-01,STEAM,P-033548,accidental_purchase,45.7913,11.4478,34.3435
RFD-005572,ORD-0073535,2026-06-16,2026-05-07,T-01,STEAM,P-000820,price_adjustment,5.0459,1.2615,3.7844
RFD-005573,ORD-0073542,2026-05-24,2026-05-07,T-05,STEAM,P-042939,partial_goodwill,19.0988,4.7747,14.3241
RFD-005574,ORD-0073555,2026-06-24,2026-05-07,T-02,STEAM,P-031981,accidental_purchase,9.8425,2.4606,7.3819
RFD-005575,ORD-0073562,2026-05-24,2026-05-07,T-03,STEAM,P-018276,price_adjustment,4.9968,1.2492,3.7476
RFD-005576,ORD-0073613,2026-06-05,2026-05-07,T-01,EPIC,P-038446,price_adjustment,30.3334,3.64,26.6934
RFD-005577,ORD-0073628,2026-07-17,2026-05-07,T-02,STEAM,P-033856,player_request,34.4739,8.6185,25.8554
RFD-005578,ORD-0073654,2026-05-24,2026-05-07,T-02,XBOX,P-007267,price_adjustment,6.0174,0.7221,5.2953
